transaction_id,date,customer_id,product_id,product_name,category,quantity,unit_price,total_amount
TXN_000273,2023-10-22,CUST_02534,PROD_0096,Appuyer Que,Mode,1,364.54,364.54
TXN_000274,2024-09-24,CUST_00043,PROD_0021,Groupe Souhaiter,Mode,1,287.68,287.68
TXN_000275,2024-02-21,CUST_00713,PROD_0069,Loi Traiter,Sport,1,278.68,278.68
TXN_000276,2023-09-24,CUST_04576,PROD_0143,Cinquante Passé,Mode,5,196.54,982.7
TXN_000277,2023-11-19,CUST_01707,PROD_0031,Reposer Rouge,Alimentation,2,375.6,751.2
TXN_000278,2023-04-08,CUST_02913,PROD_0139,Travail Sommet,Électronique,1,187.89,187.89
TXN_000279,2024-02-16,CUST_02957,PROD_0186,Inspirer Guerre,Électronique,1,256.89,256.89
TXN_000280,2023-12-05,CUST_02480,PROD_0008,Ville Nord,Sport,2,365.41,730.82
TXN_000281,2024-09-11,CUST_02164,PROD_0027,Malgré Témoin,Mode,4,172.67,690.68
TXN_000282,2024-01-30,CUST_03234,PROD_0026,Chute Contraire,Maison,1,445.24,445.24
TXN_000283,2023-04-06,CUST_01377,PROD_0163,Animer Déchirer,Alimentation,2,379.42,758.84
TXN_000284,2023-02-19,CUST_02897,PROD_0086,Voiture Regarder,Électronique,5,30.04,150.2
TXN_000285,2023-02-20,CUST_03148,PROD_0120,De Interrompre,Sport,1,277.76,277.76
TXN_000286,2024-07-10,CUST_03911,PROD_0065,Résistance Car,Maison,3,496.2,1488.6
TXN_000287,2024-10-19,CUST_02005,PROD_0173,Maintenant Avancer,Maison,1,18.7,18.7
TXN_000288,2023-05-08,CUST_02434,PROD_0150,Apparaître Relation,Maison,1,377.53,377.53
TXN_000289,2024-07-04,CUST_04248,PROD_0014,Etc Prévenir,Maison,4,118.32,473.28
TXN_000290,2024-08-24,CUST_00468,PROD_0131,Étonner Relation,Alimentation,4,25.64,102.56
TXN_000291,2023-04-12,CUST_03830,PROD_0153,Salle Sembler,Maison,1,477.02,477.02
TXN_000292,2024-07-14,CUST_03109,PROD_0043,Veille Menacer,Mode,1,11.42,11.42
TXN_000293,2023-01-05,CUST_02676,PROD_0029,Assez Entrée,Beauté,1,298.21,298.21
TXN_000294,2024-09-05,CUST_02359,PROD_0052,Éclairer Ce,Maison,1,389.33,389.33
TXN_000295,2024-11-14,CUST_00869,PROD_0082,Admettre Soutenir,Électronique,1,365.1,365.1
TXN_000296,2024-01-06,CUST_01620,PROD_0023,Simplement Colline,Beauté,5,461.19,2305.95
TXN_000297,2023-07-12,CUST_00280,PROD_0158,Interroger Votre,Alimentation,1,406.46,406.46
TXN_000298,2024-02-22,CUST_02113,PROD_0162,Meilleur Aucun,Maison,5,471.56,2357.8
TXN_000299,2024-12-15,CUST_00231,PROD_0005,Besoin Mourir,Mode,1,406.54,406.54
TXN_000300,2024-09-29,CUST_04854,PROD_0073,Pousser Cesser,Maison,1,33.55,33.55
TXN_000301,2024-10-26,CUST_00556,PROD_0049,Direction Discours,Électronique,1,100.51,100.51
TXN_000302,2024-02-09,CUST_03945,PROD_0034,Plan Signifier,Mode,1,457.58,457.58
TXN_000303,2023-08-23,CUST_04259,PROD_0148,Presser Face,Sport,3,369.68,1109.04
TXN_000304,2023-03-03,CUST_01758,PROD_0049,Direction Discours,Électronique,6,100.51,603.06
TXN_000305,2024-06-11,CUST_01348,PROD_0047,Occuper Couvrir,Beauté,1,302.1,302.1
TXN_000306,2023-11-02,CUST_04894,PROD_0037,Rideau Dent,Alimentation,5,63.2,316.0
TXN_000307,2024-04-28,CUST_02145,PROD_0126,Plus Prétendre,Sport,1,154.64,154.64
TXN_000308,2023-09-01,CUST_00529,PROD_0081,Plonger Comme,Maison,2,354.16,708.32
TXN_000309,2024-07-04,CUST_02042,PROD_0081,Plonger Comme,Maison,1,354.16,354.16
TXN_000310,2024-02-28,CUST_04188,PROD_0143,Cinquante Passé,Mode,3,196.54,589.62
TXN_000311,2023-05-25,CUST_04180,PROD_0053,Docteur Prêter,Mode,1,125.78,125.78
TXN_000312,2023-06-02,CUST_02167,PROD_0146,Relever Étudier,Mode,4,37.26,149.04
TXN_000313,2024-07-18,CUST_04676,PROD_0019,Vrai Curiosité,Mode,1,303.85,303.85
TXN_000314,2024-06-12,CUST_03138,PROD_0081,Plonger Comme,Maison,3,354.16,1062.48
TXN_000315,2024-08-18,CUST_00226,PROD_0068,Minute Envoyer,Beauté,1,45.91,45.91
TXN_000316,2024-05-18,CUST_03118,PROD_0102,Empire Muet,Alimentation,1,148.34,148.34
TXN_000317,2023-02-15,CUST_03573,PROD_0157,Combien Paix,Maison,1,372.09,372.09
TXN_000318,2024-03-18,CUST_01043,PROD_0083,Sueur Leur,Sport,2,149.79,299.58
TXN_000319,2023-06-13,CUST_02313,PROD_0070,Étage Leur,Mode,2,372.23,744.46
TXN_000320,2023-07-22,CUST_01376,PROD_0009,Tandis que Sentiment,Électronique,2,13.71,27.42
TXN_000321,2023-01-19,CUST_00998,PROD_0141,Contre Tromper,Beauté,7,113.98,797.86
TXN_000322,2024-08-19,CUST_03185,PROD_0098,Blanc Absolument,Mode,1,319.11,319.11
TXN_000323,2023-10-26,CUST_02862,PROD_0018,Propre D'autres,Électronique,1,103.26,103.26
TXN_000324,2024-05-09,CUST_00322,PROD_0138,Asseoir Expression,Électronique,2,346.85,693.7
TXN_000325,2024-01-11,CUST_03470,PROD_0194,Article Résister,Électronique,3,371.91,1115.73
TXN_000326,2023-09-23,CUST_01770,PROD_0062,Accent Saint,Beauté,3,407.03,1221.09
TXN_000327,2023-03-12,CUST_00076,PROD_0043,Veille Menacer,Mode,1,11.42,11.42
TXN_000328,2024-04-16,CUST_03244,PROD_0095,Mourir Hiver,Maison,1,357.12,357.12
TXN_000329,2024-12-29,CUST_03218,PROD_0115,Sourire Aucun,Électronique,1,479.83,479.83
TXN_000330,2024-03-18,CUST_00780,PROD_0131,Étonner Relation,Alimentation,2,25.64,51.28
TXN_000331,2023-09-20,CUST_00982,PROD_0083,Sueur Leur,Sport,1,149.79,149.79
TXN_000332,2024-06-27,CUST_00050,PROD_0065,Résistance Car,Maison,2,496.2,992.4
TXN_000333,2024-01-09,CUST_03524,PROD_0080,Établir Beaucoup,Maison,1,93.47,93.47
TXN_000334,2023-01-17,CUST_02670,PROD_0100,Profiter Abandonner,Mode,6,268.89,1613.34
TXN_000335,2024-09-20,CUST_02840,PROD_0169,Établir Poussière,Maison,2,39.11,78.22
TXN_000336,2024-10-27,CUST_02840,PROD_0129,Parmi Vivre,Électronique,1,33.76,33.76
TXN_000337,2024-09-07,CUST_02240,PROD_0045,Apporter Espoir,Beauté,1,356.22,356.22
TXN_000338,2024-05-24,CUST_03399,PROD_0045,Apporter Espoir,Beauté,1,356.22,356.22
TXN_000339,2023-10-24,CUST_00855,PROD_0046,Selon Rouler,Beauté,4,243.0,972.0
TXN_000340,2023-05-19,CUST_04972,PROD_0113,Douleur Humain,Beauté,1,236.9,236.9
TXN_000341,2023-06-21,CUST_02652,PROD_0075,Trou Commencement,Maison,9,422.46,3802.14
TXN_000342,2023-08-20,CUST_01794,PROD_0174,Renoncer Naturel,Alimentation,1,499.41,499.41
TXN_000343,2023-07-05,CUST_02455,PROD_0164,Prendre Retomber,Beauté,2,433.65,867.3
TXN_000344,2023-03-15,CUST_00244,PROD_0094,Partie Impression,Beauté,3,102.43,307.29
TXN_000345,2023-11-16,CUST_00469,PROD_0126,Plus Prétendre,Sport,3,154.64,463.92
TXN_000346,2023-07-15,CUST_00579,PROD_0055,Haine Dans,Beauté,1,474.78,474.78
TXN_000347,2023-07-04,CUST_04365,PROD_0072,Nombre Absolu,Sport,1,255.62,255.62
TXN_000348,2024-05-03,CUST_04108,PROD_0194,Article Résister,Électronique,1,371.91,371.91
TXN_000349,2023-10-20,CUST_04633,PROD_0013,Grave Beau,Mode,1,302.84,302.84
TXN_000350,2023-07-31,CUST_00721,PROD_0096,Appuyer Que,Mode,1,364.54,364.54
TXN_000351,2023-03-24,CUST_03145,PROD_0066,Avant Fou,Mode,1,473.12,473.12
TXN_000352,2023-12-02,CUST_03314,PROD_0003,Mari Confier,Mode,10,495.0,4950.0
TXN_000353,2023-10-14,CUST_02820,PROD_0192,École Suffire,Beauté,1,484.85,484.85
TXN_000354,2024-05-06,CUST_01256,PROD_0022,Jeter Couche,Alimentation,2,428.51,857.02
TXN_000355,2023-10-09,CUST_00207,PROD_0063,Agiter Pierre,Sport,1,371.9,371.9
TXN_000356,2023-03-10,CUST_03376,PROD_0196,Colon Moitié,Électronique,1,24.41,24.41
TXN_000357,2023-10-11,CUST_00515,PROD_0026,Chute Contraire,Maison,8,445.24,3561.92
TXN_000358,2023-10-28,CUST_00635,PROD_0026,Chute Contraire,Maison,1,445.24,445.24
TXN_000359,2024-05-30,CUST_00501,PROD_0157,Combien Paix,Maison,1,372.09,372.09
TXN_000360,2024-09-18,CUST_00312,PROD_0094,Partie Impression,Beauté,1,102.43,102.43
TXN_000361,2024-02-01,CUST_04145,PROD_0094,Partie Impression,Beauté,5,102.43,512.15
TXN_000362,2024-05-14,CUST_03695,PROD_0067,Chat Poésie,Beauté,3,358.29,1074.87
TXN_000363,2024-08-15,CUST_01736,PROD_0060,Si Retenir,Alimentation,2,344.03,688.06
TXN_000364,2023-02-18,CUST_03698,PROD_0106,Tandis que Certainement,Mode,2,342.23,684.46
TXN_000365,2023-08-24,CUST_00591,PROD_0057,Obliger Marcher,Mode,2,464.02,928.04
TXN_000366,2024-02-14,CUST_04688,PROD_0181,Médecin Prix,Mode,2,308.74,617.48
TXN_000367,2023-05-24,CUST_01923,PROD_0156,Prévoir Retourner,Sport,1,230.52,230.52
TXN_000368,2024-05-20,CUST_03997,PROD_0048,Colon Apprendre,Alimentation,1,334.28,334.28
TXN_000369,2024-06-09,CUST_01880,PROD_0030,Partager Retour,Sport,2,311.07,622.14
TXN_000370,2023-04-11,CUST_04323,PROD_0095,Mourir Hiver,Maison,4,357.12,1428.48
TXN_000371,2024-03-28,CUST_03069,PROD_0170,Attitude Journée,Électronique,2,310.86,621.72
TXN_000372,2023-04-20,CUST_04780,PROD_0022,Jeter Couche,Alimentation,1,428.51,428.51
TXN_000373,2023-04-04,CUST_01620,PROD_0117,Mari Franc,Sport,1,140.95,140.95
TXN_000374,2024-09-09,CUST_03290,PROD_0113,Douleur Humain,Beauté,1,236.9,236.9
TXN_000375,2024-02-13,CUST_03366,PROD_0151,Arrêter Parmi,Mode,2,408.62,817.24
TXN_000376,2023-03-16,CUST_04235,PROD_0126,Plus Prétendre,Sport,1,154.64,154.64
TXN_000377,2024-09-18,CUST_04825,PROD_0001,Vide De,Électronique,1,101.25,101.25
TXN_000378,2023-03-09,CUST_02346,PROD_0115,Sourire Aucun,Électronique,1,479.83,479.83
TXN_000379,2023-10-23,CUST_03526,PROD_0004,Peser Côté,Beauté,2,404.9,809.8
TXN_000380,2023-09-04,CUST_00792,PROD_0044,Absolu Affaire,Maison,4,400.42,1601.68
TXN_000381,2024-07-05,CUST_00970,PROD_0172,Rien Précéder,Mode,1,444.62,444.62
TXN_000382,2024-09-08,CUST_04079,PROD_0013,Grave Beau,Mode,3,302.84,908.52
TXN_000383,2024-02-22,CUST_01368,PROD_0076,Vin Prétendre,Maison,1,21.71,21.71
TXN_000384,2024-10-11,CUST_00064,PROD_0120,De Interrompre,Sport,2,277.76,555.52
TXN_000385,2024-01-16,CUST_00405,PROD_0176,Lieu Respecter,Électronique,5,412.22,2061.1
TXN_000386,2024-04-12,CUST_01464,PROD_0003,Mari Confier,Mode,1,495.0,495.0
TXN_000387,2024-08-09,CUST_01714,PROD_0063,Agiter Pierre,Sport,2,371.9,743.8
TXN_000388,2024-06-10,CUST_01888,PROD_0147,Placer Vieillard,Sport,1,303.34,303.34
TXN_000389,2024-03-16,CUST_03303,PROD_0190,Puisque Mon,Beauté,4,154.06,616.24
TXN_000390,2023-07-06,CUST_01803,PROD_0140,Intelligence Tête,Électronique,1,243.72,243.72
TXN_000391,2024-09-09,CUST_03326,PROD_0084,Proposer Cinquante,Électronique,4,275.67,1102.68
TXN_000392,2024-09-30,CUST_03867,PROD_0149,Oeuvre Votre,Alimentation,1,115.16,115.16
TXN_000393,2024-02-09,CUST_03311,PROD_0146,Relever Étudier,Mode,1,37.26,37.26
TXN_000394,2024-03-03,CUST_04377,PROD_0147,Placer Vieillard,Sport,1,303.34,303.34
TXN_000395,2023-01-26,CUST_01080,PROD_0020,Justice Queue,Électronique,1,351.73,351.73
TXN_000396,2023-05-19,CUST_03855,PROD_0033,Désespoir Reste,Alimentation,1,156.26,156.26
TXN_000397,2023-10-19,CUST_02219,PROD_0055,Haine Dans,Beauté,1,474.78,474.78
TXN_000398,2023-08-08,CUST_00354,PROD_0116,Existence Sac,Alimentation,1,491.45,491.45
TXN_000399,2024-11-05,CUST_03515,PROD_0132,Couche Même,Sport,1,90.8,90.8
TXN_000400,2024-04-02,CUST_04166,PROD_0159,Dur Pluie,Maison,1,8.88,8.88
TXN_000401,2023-08-09,CUST_03154,PROD_0194,Article Résister,Électronique,1,371.91,371.91
TXN_000402,2024-11-01,CUST_04790,PROD_0086,Voiture Regarder,Électronique,1,30.04,30.04
TXN_000403,2023-09-13,CUST_01377,PROD_0182,Cacher Falloir,Mode,4,251.52,1006.08
TXN_000404,2024-07-24,CUST_01661,PROD_0162,Meilleur Aucun,Maison,3,471.56,1414.68
TXN_000405,2023-03-25,CUST_04328,PROD_0181,Médecin Prix,Mode,3,308.74,926.22
TXN_000406,2024-09-14,CUST_00297,PROD_0091,Visage Lourd,Sport,1,164.88,164.88
TXN_000407,2023-01-03,CUST_02997,PROD_0109,Tenir Défaut,Mode,1,250.21,250.21
TXN_000408,2024-12-14,CUST_02058,PROD_0139,Travail Sommet,Électronique,1,187.89,187.89
TXN_000409,2024-06-04,CUST_03659,PROD_0188,Oeil Cheval,Maison,6,280.51,1683.06
TXN_000410,2023-12-23,CUST_03715,PROD_0072,Nombre Absolu,Sport,1,255.62,255.62
TXN_000411,2023-05-18,CUST_02634,PROD_0040,Fin Grand,Mode,1,142.2,142.2
TXN_000412,2024-06-17,CUST_04401,PROD_0168,Rappeler Moitié,Alimentation,7,325.14,2275.98
TXN_000413,2024-04-30,CUST_02393,PROD_0199,Frais Compter,Sport,1,271.82,271.82
TXN_000414,2024-05-05,CUST_04205,PROD_0091,Visage Lourd,Sport,2,164.88,329.76
TXN_000415,2023-01-16,CUST_02601,PROD_0199,Frais Compter,Sport,1,271.82,271.82
TXN_000416,2024-09-22,CUST_03636,PROD_0142,Prendre De,Maison,1,495.71,495.71
TXN_000417,2024-11-13,CUST_00227,PROD_0126,Plus Prétendre,Sport,1,154.64,154.64
TXN_000418,2024-07-19,CUST_04143,PROD_0177,Sable Chasse,Maison,1,43.38,43.38
TXN_000419,2024-02-15,CUST_03305,PROD_0025,Divers Mieux,Beauté,1,155.05,155.05
TXN_000420,2023-09-07,CUST_00373,PROD_0168,Rappeler Moitié,Alimentation,1,325.14,325.14
TXN_000421,2024-06-11,CUST_01735,PROD_0133,Oser Action,Beauté,3,119.5,358.5
TXN_000422,2024-10-13,CUST_04938,PROD_0181,Médecin Prix,Mode,1,308.74,308.74
TXN_000423,2023-10-15,CUST_00941,PROD_0083,Sueur Leur,Sport,1,149.79,149.79
TXN_000424,2023-08-17,CUST_00761,PROD_0134,Champ Haut,Maison,1,464.74,464.74
TXN_000425,2024-04-13,CUST_01205,PROD_0063,Agiter Pierre,Sport,1,371.9,371.9
TXN_000426,2024-05-19,CUST_04794,PROD_0021,Groupe Souhaiter,Mode,2,287.68,575.36
TXN_000427,2024-04-12,CUST_04937,PROD_0172,Rien Précéder,Mode,1,444.62,444.62
TXN_000428,2023-08-26,CUST_00777,PROD_0110,Joie Roi,Sport,1,297.52,297.52
TXN_000429,2023-03-06,CUST_02733,PROD_0177,Sable Chasse,Maison,1,43.38,43.38
TXN_000430,2023-07-07,CUST_02394,PROD_0158,Interroger Votre,Alimentation,1,406.46,406.46
TXN_000431,2023-02-05,CUST_00912,PROD_0124,Nation Cour,Alimentation,3,170.01,510.03
TXN_000432,2024-11-08,CUST_00981,PROD_0106,Tandis que Certainement,Mode,1,342.23,342.23
TXN_000433,2024-06-12,CUST_04570,PROD_0114,Juste Marcher,Beauté,1,450.22,450.22
TXN_000434,2024-09-25,CUST_00016,PROD_0059,Fois Le,Électronique,3,307.13,921.39
TXN_000435,2024-01-09,CUST_04293,PROD_0175,Vieillard Mon,Électronique,1,185.25,185.25
TXN_000436,2024-06-22,CUST_04078,PROD_0154,Chemin Qualité,Électronique,1,345.14,345.14
TXN_000437,2023-11-21,CUST_02557,PROD_0118,Homme Paupière,Électronique,8,376.52,3012.16
TXN_000438,2023-05-25,CUST_00270,PROD_0191,Imposer Étranger,Électronique,1,203.96,203.96
TXN_000439,2024-04-04,CUST_04540,PROD_0197,Jamais Aussitôt,Électronique,2,38.49,76.98
TXN_000440,2024-01-28,CUST_01749,PROD_0018,Propre D'autres,Électronique,1,103.26,103.26
TXN_000441,2023-06-20,CUST_01555,PROD_0089,Baisser Grâce,Beauté,1,486.01,486.01
TXN_000442,2023-01-23,CUST_02264,PROD_0062,Accent Saint,Beauté,1,407.03,407.03
TXN_000443,2024-02-01,CUST_04546,PROD_0058,Début Voyage,Mode,1,306.85,306.85
TXN_000444,2023-04-29,CUST_04083,PROD_0071,Voiture Souffrance,Beauté,1,271.75,271.75
TXN_000445,2024-11-20,CUST_04248,PROD_0169,Établir Poussière,Maison,6,39.11,234.66
TXN_000446,2024-07-31,CUST_01123,PROD_0032,Près Soin,Mode,2,466.92,933.84
TXN_000447,2023-01-24,CUST_04579,PROD_0004,Peser Côté,Beauté,5,404.9,2024.5
TXN_000448,2024-10-18,CUST_03307,PROD_0024,Foi Mettre,Mode,1,484.91,484.91
TXN_000449,2024-12-03,CUST_01140,PROD_0149,Oeuvre Votre,Alimentation,1,115.16,115.16
TXN_000450,2024-12-09,CUST_03251,PROD_0114,Juste Marcher,Beauté,2,450.22,900.44
TXN_000451,2023-10-03,CUST_03563,PROD_0009,Tandis que Sentiment,Électronique,1,13.71,13.71
TXN_000452,2024-12-29,CUST_03708,PROD_0162,Meilleur Aucun,Maison,1,471.56,471.56
TXN_000453,2023-08-24,CUST_03385,PROD_0032,Près Soin,Mode,1,466.92,466.92
TXN_000454,2023-09-12,CUST_04382,PROD_0169,Établir Poussière,Maison,3,39.11,117.33
TXN_000455,2024-07-17,CUST_01430,PROD_0037,Rideau Dent,Alimentation,2,63.2,126.4
TXN_000456,2024-08-07,CUST_01941,PROD_0057,Obliger Marcher,Mode,1,464.02,464.02
TXN_000457,2023-09-10,CUST_04518,PROD_0054,Rien Avant,Beauté,5,442.03,2210.15
TXN_000458,2023-09-01,CUST_01243,PROD_0004,Peser Côté,Beauté,2,404.9,809.8
TXN_000459,2024-05-08,CUST_00009,PROD_0003,Mari Confier,Mode,1,495.0,495.0
TXN_000460,2024-09-10,CUST_04814,PROD_0200,Année Spectacle,Maison,3,61.1,183.3
TXN_000461,2023-03-20,CUST_00870,PROD_0151,Arrêter Parmi,Mode,1,408.62,408.62
TXN_000462,2024-08-18,CUST_00605,PROD_0068,Minute Envoyer,Beauté,5,45.91,229.55
TXN_000463,2024-08-01,CUST_03639,PROD_0010,Chaque Calmer,Beauté,5,248.13,1240.65
TXN_000464,2024-06-06,CUST_00769,PROD_0014,Etc Prévenir,Maison,2,118.32,236.64
TXN_000465,2024-08-12,CUST_03543,PROD_0085,Verre Matin,Électronique,7,402.77,2819.39
TXN_000466,2023-03-07,CUST_04827,PROD_0119,Miser Retour,Électronique,2,464.1,928.2
TXN_000467,2024-07-03,CUST_04376,PROD_0080,Établir Beaucoup,Maison,2,93.47,186.94
TXN_000468,2023-10-13,CUST_03443,PROD_0079,Odeur Transformer,Beauté,1,309.88,309.88
TXN_000469,2024-04-17,CUST_02219,PROD_0153,Salle Sembler,Maison,3,477.02,1431.06
TXN_000470,2024-05-20,CUST_04155,PROD_0161,Âme Bon,Beauté,2,26.28,52.56
TXN_000471,2024-06-04,CUST_00150,PROD_0097,Tout Bureau,Électronique,1,313.09,313.09
TXN_000472,2024-04-07,CUST_04893,PROD_0191,Imposer Étranger,Électronique,2,203.96,407.92
TXN_000473,2023-01-01,CUST_00102,PROD_0038,Proposer Porte,Alimentation,3,353.65,1060.95
TXN_000474,2024-01-03,CUST_01452,PROD_0101,Justice Servir,Alimentation,1,179.67,179.67
TXN_000475,2024-10-17,CUST_03202,PROD_0061,Même Envelopper,Beauté,1,433.23,433.23
TXN_000476,2023-07-14,CUST_01266,PROD_0123,Toujours Rire,Beauté,1,268.77,268.77
TXN_000477,2023-11-03,CUST_03616,PROD_0026,Chute Contraire,Maison,1,445.24,445.24
TXN_000478,2024-02-05,CUST_01303,PROD_0019,Vrai Curiosité,Mode,1,303.85,303.85
TXN_000479,2023-07-21,CUST_03679,PROD_0064,Poche Davantage,Électronique,1,248.09,248.09
TXN_000480,2023-10-26,CUST_04707,PROD_0029,Assez Entrée,Beauté,1,298.21,298.21
TXN_000481,2023-11-28,CUST_03073,PROD_0122,Renoncer Rare,Beauté,1,321.83,321.83
TXN_000482,2023-12-26,CUST_04481,PROD_0039,Étrange Briser,Maison,1,195.37,195.37
TXN_000483,2024-10-06,CUST_03690,PROD_0173,Maintenant Avancer,Maison,2,18.7,37.4
TXN_000484,2023-11-23,CUST_03199,PROD_0109,Tenir Défaut,Mode,6,250.21,1501.26
TXN_000485,2023-01-05,CUST_01636,PROD_0056,Drôle Vivre,Alimentation,1,178.24,178.24
TXN_000486,2024-02-28,CUST_00205,PROD_0082,Admettre Soutenir,Électronique,1,365.1,365.1
TXN_000487,2024-02-07,CUST_01031,PROD_0051,Distinguer Confiance,Électronique,1,31.0,31.0
TXN_000488,2023-11-03,CUST_04078,PROD_0047,Occuper Couvrir,Beauté,1,302.1,302.1
TXN_000489,2023-03-19,CUST_00517,PROD_0124,Nation Cour,Alimentation,5,170.01,850.05
TXN_000490,2023-09-13,CUST_01204,PROD_0028,Partie Lever,Maison,1,108.65,108.65
TXN_000491,2023-07-25,CUST_04166,PROD_0066,Avant Fou,Mode,1,473.12,473.12
TXN_000492,2024-08-07,CUST_04603,PROD_0165,Construire Blanc,Beauté,2,483.34,966.68
TXN_000493,2023-06-15,CUST_01475,PROD_0131,Étonner Relation,Alimentation,4,25.64,102.56
TXN_000494,2023-04-06,CUST_01134,PROD_0009,Tandis que Sentiment,Électronique,4,13.71,54.84
TXN_000495,2024-10-15,CUST_04399,PROD_0065,Résistance Car,Maison,1,496.2,496.2
TXN_000496,2024-09-24,CUST_00191,PROD_0140,Intelligence Tête,Électronique,3,243.72,731.16
TXN_000497,2024-02-09,CUST_00647,PROD_0072,Nombre Absolu,Sport,1,255.62,255.62
TXN_000498,2023-11-20,CUST_00893,PROD_0093,Rejoindre Accompagner,Sport,1,410.85,410.85
TXN_000499,2023-10-15,CUST_01991,PROD_0090,Raconter Cuisine,Sport,1,226.05,226.05
TXN_000500,2024-01-26,CUST_03943,PROD_0059,Fois Le,Électronique,4,307.13,1228.52
TXN_000501,2023-11-29,CUST_02459,PROD_0026,Chute Contraire,Maison,2,445.24,890.48
TXN_000502,2024-08-01,CUST_02352,PROD_0034,Plan Signifier,Mode,1,457.58,457.58
TXN_000503,2023-05-27,CUST_03301,PROD_0185,Pièce Mieux,Mode,1,373.65,373.65
TXN_000504,2024-03-13,CUST_02228,PROD_0134,Champ Haut,Maison,1,464.74,464.74
TXN_000505,2024-08-23,CUST_04838,PROD_0066,Avant Fou,Mode,2,473.12,946.24
TXN_000506,2024-04-29,CUST_02143,PROD_0141,Contre Tromper,Beauté,1,113.98,113.98
TXN_000507,2023-09-23,CUST_01378,PROD_0017,Aventure Faire,Maison,1,10.05,10.05
TXN_000508,2023-10-04,CUST_02493,PROD_0172,Rien Précéder,Mode,1,444.62,444.62
TXN_000509,2023-09-17,CUST_02030,PROD_0122,Renoncer Rare,Beauté,2,321.83,643.66
TXN_000510,2023-01-18,CUST_01228,PROD_0167,Détail Prononcer,Sport,1,250.84,250.84
TXN_000511,2023-08-02,CUST_02697,PROD_0197,Jamais Aussitôt,Électronique,2,38.49,76.98
TXN_000512,2023-07-15,CUST_03169,PROD_0174,Renoncer Naturel,Alimentation,1,499.41,499.41
TXN_000513,2024-07-25,CUST_00057,PROD_0057,Obliger Marcher,Mode,8,464.02,3712.16
TXN_000514,2024-10-23,CUST_00285,PROD_0157,Combien Paix,Maison,1,372.09,372.09
TXN_000515,2023-04-25,CUST_03027,PROD_0138,Asseoir Expression,Électronique,2,346.85,693.7
TXN_000516,2024-10-31,CUST_00294,PROD_0199,Frais Compter,Sport,1,271.82,271.82
TXN_000517,2023-02-01,CUST_02847,PROD_0012,Puissance Calmer,Mode,1,219.94,219.94
TXN_000518,2023-11-28,CUST_00705,PROD_0052,Éclairer Ce,Maison,1,389.33,389.33
TXN_000519,2023-04-27,CUST_04687,PROD_0179,Tantôt Tromper,Alimentation,4,56.13,224.52
TXN_000520,2023-01-16,CUST_00799,PROD_0147,Placer Vieillard,Sport,2,303.34,606.68
TXN_000521,2024-11-30,CUST_01853,PROD_0151,Arrêter Parmi,Mode,4,408.62,1634.48
TXN_000522,2023-09-08,CUST_01596,PROD_0107,Gauche Mot,Électronique,1,448.76,448.76
TXN_000523,2023-12-11,CUST_01541,PROD_0073,Pousser Cesser,Maison,1,33.55,33.55
TXN_000524,2024-09-21,CUST_04602,PROD_0050,Cas Découvrir,Sport,2,106.96,213.92
TXN_000525,2023-03-15,CUST_04548,PROD_0177,Sable Chasse,Maison,1,43.38,43.38
TXN_000526,2023-05-11,CUST_02178,PROD_0071,Voiture Souffrance,Beauté,1,271.75,271.75
TXN_000527,2023-01-18,CUST_04061,PROD_0001,Vide De,Électronique,1,101.25,101.25
TXN_000528,2023-03-03,CUST_01072,PROD_0179,Tantôt Tromper,Alimentation,1,56.13,56.13
TXN_000529,2023-07-16,CUST_00957,PROD_0077,Projet Voisin,Électronique,11,190.14,2091.54
TXN_000530,2023-10-03,CUST_01214,PROD_0092,Réclamer Ville,Beauté,1,455.98,455.98
TXN_000531,2024-06-18,CUST_00771,PROD_0043,Veille Menacer,Mode,1,11.42,11.42
TXN_000532,2024-04-05,CUST_03652,PROD_0125,Vague Importer,Mode,2,372.5,745.0
TXN_000533,2024-05-05,CUST_00143,PROD_0105,Effort Quel,Mode,2,256.68,513.36
TXN_000534,2023-07-28,CUST_01201,PROD_0133,Oser Action,Beauté,1,119.5,119.5
TXN_000535,2023-11-08,CUST_00403,PROD_0124,Nation Cour,Alimentation,2,170.01,340.02
TXN_000536,2023-10-17,CUST_00282,PROD_0163,Animer Déchirer,Alimentation,1,379.42,379.42
TXN_000537,2024-05-04,CUST_00934,PROD_0181,Médecin Prix,Mode,1,308.74,308.74
TXN_000538,2023-10-10,CUST_04806,PROD_0014,Etc Prévenir,Maison,1,118.32,118.32
TXN_000539,2024-02-01,CUST_00704,PROD_0003,Mari Confier,Mode,1,495.0,495.0
TXN_000540,2024-08-15,CUST_02872,PROD_0009,Tandis que Sentiment,Électronique,5,13.71,68.55
TXN_000541,2024-05-13,CUST_03470,PROD_0152,Poids Système,Électronique,1,395.3,395.3
TXN_000542,2024-06-09,CUST_02464,PROD_0173,Maintenant Avancer,Maison,2,18.7,37.4
TXN_000543,2023-04-05,CUST_01644,PROD_0063,Agiter Pierre,Sport,1,371.9,371.9
TXN_000544,2024-09-28,CUST_01032,PROD_0018,Propre D'autres,Électronique,1,103.26,103.26
TXN_000545,2023-08-21,CUST_02560,PROD_0171,Ah Tourner,Beauté,1,447.12,447.12
