customer_id,last_purchase,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,RFM_total,segment
12766,2011-12-06 08:46:00,7,6368.08,3,5,5,5,555,15,Champions
12769,2011-04-15 10:25:00,1,968.4,238,1,1,4,114,6,Endormis
12770,2011-05-13 09:33:00,1,1181.4,210,1,1,4,114,6,Endormis
12772,2011-10-11 09:19:00,1,615.3199999999999,59,3,1,3,313,7,Occasionnels
12775,2011-11-22 16:33:00,5,1214.34,16,4,4,4,444,12,Champions
12778,2011-11-20 11:30:00,6,665.53,19,4,5,3,453,12,Fidèles
12779,2011-11-02 11:43:00,8,3216.71,37,3,5,5,355,13,Fidèles
12781,2011-10-07 10:37:00,2,786.74,63,3,2,3,323,8,Occasionnels
12782,2011-12-05 09:16:00,5,1889.17,4,5,4,5,545,14,Champions
12783,2011-12-07 15:56:00,4,1173.1200000000001,1,5,4,4,544,13,Champions
12784,2011-11-24 12:53:00,1,497.07,14,4,1,3,413,8,Nouveaux prometteurs
12785,2010-12-10 13:48:00,1,239.0,363,1,1,2,112,4,Endormis
12787,2011-11-30 08:44:00,3,418.66,9,5,3,2,532,10,Moyens
12790,2011-05-31 14:14:00,1,215.32000000000002,191,1,1,1,111,3,Endormis
12791,2010-12-01 11:27:00,1,177.60000000000002,373,1,1,1,111,3,Endormis
12792,2011-03-28 11:36:00,1,329.59000000000003,256,1,1,2,112,4,Endormis
12793,2011-01-09 12:12:00,2,461.48,334,1,2,3,123,6,Endormis
12794,2011-10-17 14:54:00,2,840.51,52,3,2,3,323,8,Occasionnels
12795,2011-11-21 10:27:00,1,192.33,18,4,1,1,411,6,Nouveaux prometteurs
12797,2010-12-09 10:55:00,1,206.13,365,1,1,1,111,3,Endormis
12798,2011-11-29 15:52:00,3,6977.04,9,5,3,5,535,13,Moyens
12802,2011-06-06 09:36:00,1,397.58,186,1,1,2,112,4,Endormis
12808,2011-11-03 10:05:00,3,445.7,36,3,3,3,333,9,Moyens
12809,2011-06-15 10:51:00,1,359.91,177,2,1,2,212,5,Endormis
12811,2011-03-23 10:55:00,2,439.95,261,1,2,3,123,6,Endormis
12812,2011-10-26 09:54:00,1,229.64000000000001,44,3,1,2,312,6,Occasionnels
12814,2011-08-30 12:11:00,1,85.92,101,2,1,1,211,4,Endormis
12815,2011-07-15 10:21:00,2,761.46,147,2,2,3,223,7,Endormis
12816,2011-09-05 12:41:00,2,361.3,95,2,2,2,222,6,Endormis
12817,2011-03-03 16:28:00,1,126.04,280,1,1,1,111,3,Endormis
12818,2011-03-23 12:06:00,1,1062.48,261,1,1,4,114,6,Endormis
12820,2011-12-06 15:12:00,4,942.34,2,5,4,4,544,13,Champions
12821,2011-05-09 15:51:00,1,75.72,213,1,1,1,111,3,Endormis
12822,2011-09-30 10:04:00,2,901.98,70,3,2,4,324,9,Occasionnels
12823,2011-09-26 07:35:00,5,1759.5,74,2,4,4,244,10,Fidèles
12824,2011-10-11 12:49:00,1,397.12,59,3,1,2,312,6,Occasionnels
12826,2011-12-07 10:25:00,7,1474.72,2,5,5,4,554,14,Champions
12827,2011-12-04 12:17:00,3,430.15,5,5,3,3,533,11,Moyens
12828,2011-12-07 08:45:00,6,961.96,2,5,5,4,554,14,Champions
12829,2011-01-07 11:13:00,2,132.3,336,1,2,1,121,4,Endormis
12830,2011-11-02 11:54:00,6,6814.64,37,3,5,5,355,13,Fidèles
12831,2011-03-22 13:02:00,1,189.55,261,1,1,1,111,3,Endormis
12832,2011-11-07 13:30:00,2,383.03000000000003,31,4,2,2,422,8,Nouveaux prometteurs
12833,2011-07-17 13:46:00,1,322.93,144,2,1,2,212,5,Endormis
12834,2011-03-02 09:49:00,1,312.38,282,1,1,2,112,4,Endormis
12836,2011-10-11 15:10:00,4,1964.8600000000001,58,3,4,5,345,12,Fidèles
12837,2011-06-19 16:07:00,1,74.65,172,2,1,1,211,4,Endormis
12838,2011-11-06 12:20:00,2,602.6800000000001,33,3,2,3,323,8,Occasionnels
12839,2011-12-07 12:33:00,14,5508.22,2,5,5,5,555,15,Champions
12840,2011-07-19 09:29:00,4,2726.77,143,2,4,5,245,11,Fidèles
12841,2011-12-05 11:13:00,25,3741.15,4,5,5,5,555,15,Champions
12842,2011-09-30 15:33:00,2,962.7900000000001,69,3,2,4,324,9,Occasionnels
12843,2011-07-03 12:21:00,7,1513.56,159,2,5,4,254,11,Fidèles
12844,2011-11-10 13:31:00,2,325.96000000000004,28,4,2,2,422,8,Nouveaux prometteurs
12845,2011-03-17 13:34:00,4,337.09000000000003,266,1,4,2,142,7,Fidèles
12847,2011-11-17 13:16:00,1,871.54,21,4,1,4,414,9,Nouveaux prometteurs
12849,2011-11-08 13:41:00,2,950.14,30,4,2,4,424,10,Nouveaux prometteurs
12851,2011-09-04 12:41:00,1,108.28,96,2,1,1,211,4,Endormis
12852,2011-02-18 08:47:00,1,264.15,294,1,1,2,112,4,Endormis
12853,2011-07-28 11:29:00,6,1631.2,134,2,5,4,254,11,Fidèles
12854,2011-09-22 12:15:00,3,1249.35,78,2,3,4,234,9,À risque
12855,2010-12-02 09:37:00,1,38.1,372,1,1,1,111,3,Endormis
12856,2011-12-02 10:52:00,6,2009.98,7,5,5,5,555,15,Champions
12857,2011-05-13 10:20:00,2,831.1500000000001,210,1,2,3,123,6,Endormis
12863,2011-10-18 14:15:00,1,181.2,51,3,1,1,311,5,Occasionnels
12864,2011-07-24 13:03:00,1,147.12,137,2,1,1,211,4,Endormis
12865,2011-11-13 14:31:00,2,1391.88,25,4,2,4,424,10,Nouveaux prometteurs
12866,2011-03-01 14:11:00,1,376.72,282,1,1,2,112,4,Endormis
12867,2011-11-13 15:30:00,7,4036.82,25,4,5,5,455,14,Champions
12868,2011-06-07 10:42:00,6,1534.71,185,1,5,4,154,10,Fidèles
12871,2011-09-16 15:07:00,2,380.64,83,2,2,2,222,6,Endormis
12872,2011-01-17 10:52:00,2,544.62,326,1,2,3,123,6,Endormis
12873,2011-03-02 14:58:00,1,306.0,281,1,1,2,112,4,Endormis
12875,2011-07-19 15:30:00,2,343.2300000000001,142,2,2,2,222,6,Endormis
12876,2011-10-13 12:26:00,2,1863.42,57,3,2,5,325,10,Occasionnels
12877,2011-12-06 10:30:00,12,1436.47,3,5,5,4,554,14,Champions
12878,2011-04-17 13:07:00,2,854.99,235,1,2,4,124,7,Endormis
12879,2011-10-26 12:24:00,3,573.22,44,3,3,3,333,9,Moyens
12881,2011-03-09 11:44:00,1,69.0,275,1,1,1,111,3,Endormis
12882,2011-11-30 16:18:00,2,1463.04,8,5,2,4,524,11,Nouveaux prometteurs
12883,2011-11-15 09:32:00,4,593.87,24,4,4,3,443,11,Fidèles
12884,2011-09-12 13:10:00,1,139.05,87,2,1,1,211,4,Endormis
12885,2011-10-07 13:40:00,3,993.12,62,3,3,4,334,10,Moyens
12886,2011-10-03 10:09:00,2,1200.3,67,3,2,4,324,9,Occasionnels
12888,2011-05-09 16:02:00,2,187.92000000000002,213,1,2,1,121,4,Endormis
12890,2011-11-15 17:26:00,1,380.46999999999997,23,4,1,2,412,7,Nouveaux prometteurs
12891,2011-06-07 12:31:00,3,331.0,185,1,3,2,132,6,Moyens
12893,2011-11-09 12:34:00,1,188.14,30,4,1,1,411,6,Nouveaux prometteurs
12895,2011-10-28 13:51:00,2,335.05,41,3,2,2,322,7,Occasionnels
12897,2011-05-19 12:13:00,2,216.5,204,1,2,1,121,4,Endormis
12901,2011-12-01 10:07:00,28,17501.54,8,5,5,5,555,15,Champions
12902,2011-03-20 12:06:00,1,87.78,264,1,1,1,111,3,Endormis
12904,2011-11-21 14:34:00,2,382.48,17,4,2,2,422,8,Nouveaux prometteurs
12906,2011-11-28 09:55:00,5,2887.16,11,5,4,5,545,14,Champions
12908,2011-06-16 15:39:00,2,750.0,175,2,2,3,223,7,Endormis
12909,2011-10-31 12:43:00,5,1430.27,39,3,4,4,344,11,Fidèles
12910,2011-11-16 14:28:00,8,3075.04,22,4,5,5,455,14,Champions
12912,2011-12-07 08:55:00,5,1662.3,2,5,4,4,544,13,Champions
12913,2011-12-05 12:11:00,5,2453.63,4,5,4,5,545,14,Champions
12915,2011-07-14 11:34:00,2,216.95,148,2,2,1,221,5,Endormis
12916,2011-07-24 10:35:00,4,2463.2,138,2,4,5,245,11,Fidèles
12917,2011-08-03 16:42:00,1,594.0,127,2,1,3,213,6,Endormis
12919,2011-12-01 13:47:00,6,1298.29,7,5,5,4,554,14,Champions
12920,2011-11-22 15:05:00,1,130.33,16,4,1,1,411,6,Nouveaux prometteurs
12921,2011-11-30 16:22:00,37,16047.890000000001,8,5,5,5,555,15,Champions
12922,2011-07-01 15:35:00,1,405.38,160,2,1,2,212,5,Endormis
12923,2011-10-06 16:20:00,1,157.07,63,3,1,1,311,5,Occasionnels
12924,2011-09-12 13:55:00,4,920.95,87,2,4,4,244,10,Fidèles
12925,2011-12-05 11:11:00,2,666.55,4,5,2,3,523,10,Nouveaux prometteurs
12928,2011-11-04 14:24:00,5,2062.7,34,3,4,5,345,12,Fidèles
12929,2011-02-01 12:08:00,1,70.95,311,1,1,1,111,3,Endormis
12930,2011-09-22 15:18:00,2,403.05,77,2,2,2,222,6,Endormis
12931,2011-11-18 12:39:00,15,42055.96,21,4,5,5,455,14,Champions
12933,2011-11-15 16:38:00,3,581.13,23,4,3,3,433,10,Moyens
12935,2011-12-07 17:25:00,7,2071.15,1,5,5,5,555,15,Champions
12936,2011-11-22 17:32:00,4,1063.9,16,4,4,4,444,12,Champions
12937,2011-11-24 15:05:00,4,1457.52,14,4,4,4,444,12,Champions
12938,2011-11-14 11:21:00,1,114.14,25,4,1,1,411,6,Nouveaux prometteurs
12939,2011-10-06 14:33:00,8,11581.8,63,3,5,5,355,13,Fidèles
12940,2011-10-16 12:09:00,2,659.64,54,3,2,3,323,8,Occasionnels
12942,2011-07-31 14:39:00,3,520.9,130,2,3,3,233,8,À risque
12944,2011-11-04 11:04:00,2,519.81,35,3,2,3,323,8,Occasionnels
12945,2011-02-24 14:15:00,1,338.15000000000003,287,1,1,2,112,4,Endormis
12947,2011-07-19 10:06:00,6,1370.39,143,2,5,4,254,11,Fidèles
12948,2011-11-23 17:10:00,7,1972.7,15,4,5,5,455,14,Champions
12949,2011-11-09 11:25:00,8,3881.92,30,4,5,5,455,14,Champions
12950,2011-12-07 13:17:00,3,1843.0,1,5,3,4,534,12,Moyens
12951,2011-12-01 12:14:00,6,979.12,8,5,5,4,554,14,Champions
12952,2011-12-04 10:35:00,4,1199.44,5,5,4,4,544,13,Champions
12953,2011-11-30 09:24:00,1,274.95,9,5,1,2,512,8,Nouveaux prometteurs
12955,2011-12-08 16:29:00,11,4637.76,0,5,5,5,555,15,Champions
12956,2011-02-06 16:08:00,1,82.62,305,1,1,1,111,3,Endormis
12957,2011-11-30 09:53:00,8,3711.04,9,5,5,5,555,15,Champions
12962,2011-12-02 15:55:00,2,240.89000000000001,6,5,2,2,522,9,Nouveaux prometteurs
12963,2011-12-01 12:55:00,8,1746.38,7,5,5,4,554,14,Champions
12965,2011-09-11 15:31:00,1,654.26,88,2,1,3,213,6,Endormis
12966,2011-11-30 12:38:00,1,147.68,9,5,1,1,511,7,Nouveaux prometteurs
12967,2010-12-16 19:10:00,2,1241.8,357,1,2,4,124,7,Endormis
12968,2011-08-19 15:44:00,1,126.0,111,2,1,1,211,4,Endormis
12970,2011-12-02 14:30:00,4,404.04,6,5,4,2,542,11,Fidèles
12971,2011-12-06 12:20:00,86,10747.960000000001,3,5,5,5,555,15,Champions
12974,2011-05-26 09:33:00,1,124.85000000000001,197,1,1,1,111,3,Endormis
12976,2011-05-12 09:55:00,1,738.6,211,1,1,3,113,5,Endormis
12977,2011-07-06 16:40:00,1,10.74,155,2,1,1,211,4,Endormis
12980,2011-06-16 10:09:00,7,2412.0,176,2,5,5,255,12,Fidèles
12981,2011-11-10 12:00:00,2,372.21999999999997,29,4,2,2,422,8,Nouveaux prometteurs
12982,2011-04-11 11:51:00,1,390.54,242,1,1,2,112,4,Endormis
12984,2011-11-21 12:37:00,1,97.5,18,4,1,1,411,6,Nouveaux prometteurs
12985,2011-12-09 10:46:00,2,1239.38,0,5,2,4,524,11,Nouveaux prometteurs
12987,2011-09-27 12:03:00,2,408.35,73,2,2,2,222,6,Endormis
12988,2011-02-20 14:31:00,1,330.67,291,1,1,2,112,4,Endormis
12989,2011-12-06 15:28:00,15,6176.11,2,5,5,5,555,15,Champions
12990,2011-11-08 13:01:00,3,409.5,30,4,3,2,432,9,Moyens
12991,2011-11-16 15:34:00,2,503.76,22,4,2,3,423,9,Nouveaux prometteurs
12993,2011-11-16 15:49:00,4,414.76,22,4,4,2,442,10,Fidèles
12994,2011-12-05 15:43:00,3,846.72,3,5,3,4,534,12,Moyens
12995,2011-09-15 15:44:00,1,211.32,84,2,1,1,211,4,Endormis
12997,2011-11-17 15:47:00,4,1071.49,21,4,4,4,444,12,Champions
12999,2011-05-18 16:37:00,2,328.38,204,1,2,2,122,5,Endormis
13000,2011-08-25 10:43:00,3,524.9,106,2,3,3,233,8,À risque
13001,2011-12-05 14:51:00,13,9767.82,3,5,5,5,555,15,Champions
13002,2011-01-25 15:18:00,1,111.0,317,1,1,1,111,3,Endormis
13003,2011-08-26 10:50:00,3,149.05,105,2,3,1,231,6,Moyens
13004,2011-11-28 11:27:00,18,5470.51,11,5,5,5,555,15,Champions
13005,2011-06-19 10:53:00,2,339.2,173,2,2,2,222,6,Endormis
13006,2011-10-14 13:49:00,1,43.32,55,3,1,1,311,5,Occasionnels
13008,2011-01-20 14:24:00,1,229.47,322,1,1,2,112,4,Endormis
13011,2010-12-02 17:22:00,1,50.550000000000004,371,1,1,1,111,3,Endormis
13012,2011-11-30 13:05:00,8,1541.19,8,5,5,4,554,14,Champions
13013,2011-12-08 15:01:00,13,4350.9400000000005,0,5,5,5,555,15,Champions
13014,2011-11-29 12:27:00,9,1816.73,10,5,5,4,554,14,Champions
13015,2011-10-17 13:19:00,5,2737.13,52,3,4,5,345,12,Fidèles
13016,2011-09-27 14:08:00,3,709.34,72,2,3,3,233,8,À risque
13017,2011-12-02 15:53:00,1,204.0,6,5,1,1,511,7,Nouveaux prometteurs
13018,2011-11-23 13:28:00,28,6993.2,15,4,5,5,455,14,Champions
13021,2011-12-05 16:37:00,9,2370.88,3,5,5,5,555,15,Champions
13023,2011-10-06 16:27:00,2,582.9,63,3,2,3,323,8,Occasionnels
13026,2011-12-08 16:58:00,5,975.36,0,5,4,4,544,13,Champions
13027,2011-08-18 09:39:00,6,6912.0,113,2,5,5,255,12,Fidèles
13028,2011-11-17 11:10:00,2,661.3199999999999,22,4,2,3,423,9,Nouveaux prometteurs
13029,2011-11-09 09:13:00,2,116.5,30,4,2,1,421,7,Nouveaux prometteurs
13030,2011-11-28 14:30:00,2,609.28,10,5,2,3,523,10,Nouveaux prometteurs
13032,2011-10-18 15:54:00,2,909.1800000000001,51,3,2,4,324,9,Occasionnels
13033,2010-12-17 14:23:00,1,190.55,356,1,1,1,111,3,Endormis
13034,2011-10-16 12:21:00,2,627.82,54,3,2,3,323,8,Occasionnels
13035,2011-09-27 08:57:00,2,921.88,73,2,2,4,224,8,Endormis
13037,2011-07-24 15:46:00,3,820.57,137,2,3,3,233,8,À risque
13038,2011-09-20 14:37:00,3,891.46,79,2,3,4,234,9,À risque
13040,2011-12-01 10:38:00,2,676.99,8,5,2,3,523,10,Nouveaux prometteurs
13043,2011-03-11 14:52:00,1,328.82,272,1,1,2,112,4,Endormis
13044,2011-02-21 15:20:00,1,391.72,290,1,1,2,112,4,Endormis
13045,2011-09-01 15:04:00,1,305.28000000000003,98,2,1,2,212,5,Endormis
13046,2011-11-09 08:36:00,2,498.91,30,4,2,3,423,9,Nouveaux prometteurs
13047,2011-11-08 12:06:00,10,2909.34,31,4,5,5,455,14,Champions
13048,2011-11-25 13:23:00,4,1810.41,13,5,4,4,544,13,Champions
13049,2011-10-06 15:31:00,2,611.2800000000001,63,3,2,3,323,8,Occasionnels
13050,2011-11-25 09:18:00,17,5282.16,14,4,5,5,455,14,Champions
13052,2011-05-11 14:12:00,1,338.2,211,1,1,2,112,4,Endormis
13055,2011-09-22 14:26:00,3,1144.86,77,2,3,4,234,9,À risque
13058,2011-11-15 12:43:00,3,261.45000000000005,24,4,3,2,432,9,Moyens
13059,2011-04-04 10:40:00,1,85.65,249,1,1,1,111,3,Endormis
13060,2011-03-31 11:37:00,1,307.53000000000003,253,1,1,2,112,4,Endormis
13061,2011-09-28 16:04:00,1,248.61,71,2,1,2,212,5,Endormis
13062,2011-06-01 15:12:00,1,142.08,190,1,1,1,111,3,Endormis
13064,2011-11-27 12:31:00,4,943.94,12,5,4,4,544,13,Champions
13065,2010-12-01 16:52:00,1,154.31,372,1,1,1,111,3,Endormis
13066,2011-11-15 12:57:00,2,388.65000000000003,23,4,2,2,422,8,Nouveaux prometteurs
13067,2011-09-18 13:38:00,1,115.46000000000001,81,2,1,1,211,4,Endormis
13068,2011-11-29 15:00:00,2,344.0,9,5,2,2,522,9,Nouveaux prometteurs
13069,2011-12-09 08:39:00,24,4308.32,0,5,5,5,555,15,Champions
13070,2011-05-31 13:45:00,1,228.8,191,1,1,2,112,4,Endormis
13072,2011-03-18 08:12:00,1,177.15,266,1,1,1,111,3,Endormis
13075,2011-08-02 10:19:00,1,919.61,129,2,1,4,214,7,Endormis
13077,2011-12-08 19:24:00,4,729.27,0,5,4,3,543,12,Fidèles
13078,2011-12-06 15:36:00,26,11812.69,2,5,5,5,555,15,Champions
13079,2011-12-05 16:53:00,5,220.10000000000002,3,5,4,2,542,11,Fidèles
13080,2011-06-13 14:59:00,1,58.08,178,1,1,1,111,3,Endormis
13081,2011-11-28 10:54:00,11,25898.43,11,5,5,5,555,15,Champions
13082,2011-08-05 16:16:00,8,3508.7799999999997,125,2,5,5,255,12,Fidèles
13083,2011-12-05 15:01:00,2,235.8,3,5,2,2,522,9,Nouveaux prometteurs
13085,2011-07-05 12:11:00,2,382.08,157,2,2,2,222,6,Endormis
13089,2011-12-07 09:02:00,91,52324.130000000005,2,5,5,5,555,15,Champions
13090,2011-12-01 12:39:00,13,5120.81,8,5,5,5,555,15,Champions
13091,2011-11-11 15:54:00,1,345.82,27,4,1,2,412,7,Nouveaux prometteurs
13092,2011-09-30 11:18:00,5,274.93,70,3,4,2,342,9,Fidèles
13093,2011-03-09 12:14:00,8,6667.67,275,1,5,5,155,11,Fidèles
13094,2011-11-18 14:07:00,12,1927.3200000000002,20,4,5,5,455,14,Champions
13095,2011-09-30 12:03:00,1,74.39999999999999,70,3,1,1,311,5,Occasionnels
13097,2011-11-07 10:43:00,10,4509.900000000001,32,4,5,5,455,14,Champions
13098,2011-12-08 14:14:00,28,26128.24,0,5,5,5,555,15,Champions
13099,2011-09-01 17:40:00,1,207.36,98,2,1,1,211,4,Endormis
13101,2011-04-19 14:37:00,1,91.24,233,1,1,1,111,3,Endormis
13102,2011-12-08 12:52:00,24,6060.69,0,5,5,5,555,15,Champions
13103,2011-10-31 09:38:00,1,141.94,39,3,1,1,311,5,Occasionnels
13104,2011-12-06 13:10:00,6,1098.48,2,5,5,4,554,14,Champions
13106,2011-07-29 15:12:00,1,76.5,132,2,1,1,211,4,Endormis
13107,2011-10-26 14:52:00,4,1531.6200000000001,43,3,4,4,344,11,Fidèles
13108,2010-12-02 10:35:00,1,248.06,372,1,1,2,112,4,Endormis
13109,2011-10-11 10:16:00,2,786.54,59,3,2,3,323,8,Occasionnels
13110,2011-11-08 14:30:00,7,1260.72,30,4,5,4,454,13,Champions
13113,2011-12-09 12:49:00,24,6958.81,0,5,5,5,555,15,Champions
13115,2011-11-28 12:38:00,4,2214.88,11,5,4,5,545,14,Champions
13116,2011-07-24 14:33:00,1,371.39,137,2,1,2,212,5,Endormis
13117,2011-11-18 12:02:00,8,909.16,21,4,5,4,454,13,Champions
13118,2011-11-20 12:46:00,5,1125.96,19,4,4,4,444,12,Champions
13120,2011-04-15 10:19:00,1,30.6,238,1,1,1,111,3,Endormis
13121,2011-03-15 16:47:00,1,283.73,268,1,1,2,112,4,Endormis
13122,2011-09-06 15:53:00,2,858.5400000000001,93,2,2,4,224,8,Endormis
13124,2011-09-11 12:45:00,3,3353.28,89,2,3,5,235,10,À risque
13126,2011-12-05 10:00:00,8,1969.39,4,5,5,5,555,15,Champions
13127,2011-09-23 10:26:00,1,259.17,77,2,1,2,212,5,Endormis
13130,2011-09-06 15:30:00,1,64.0,93,2,1,1,211,4,Endormis
13131,2011-11-16 13:21:00,3,712.6,22,4,3,3,433,10,Moyens
13132,2011-03-23 12:44:00,1,60.3,261,1,1,1,111,3,Endormis
13133,2011-03-11 10:31:00,2,79.95,273,1,2,1,121,4,Endormis
13134,2011-09-15 10:35:00,4,1659.38,85,2,4,4,244,10,Fidèles
13135,2011-05-27 10:52:00,1,3096.0,196,1,1,5,115,7,Endormis
13136,2011-10-14 13:41:00,5,2424.41,55,3,4,5,345,12,Fidèles
13137,2011-11-29 12:09:00,8,3640.46,10,5,5,5,555,15,Champions
13138,2011-11-17 16:51:00,6,962.39,21,4,5,4,454,13,Champions
13139,2011-11-23 13:54:00,7,4914.84,15,4,5,5,455,14,Champions
13140,2011-08-23 15:33:00,3,398.22,107,2,3,2,232,7,Moyens
13141,2011-09-16 09:54:00,5,2300.85,84,2,4,5,245,11,Fidèles
13142,2011-11-20 16:07:00,1,277.24,18,4,1,2,412,7,Nouveaux prometteurs
13144,2011-01-11 11:15:00,1,47.2,332,1,1,1,111,3,Endormis
13145,2011-10-31 12:45:00,3,323.52,39,3,3,2,332,8,Moyens
13146,2011-11-13 15:29:00,1,228.91,25,4,1,2,412,7,Nouveaux prometteurs
13147,2011-11-29 13:59:00,4,712.8,9,5,4,3,543,12,Fidèles
13148,2011-11-10 15:23:00,11,2993.77,28,4,5,5,455,14,Champions
13149,2011-11-25 13:09:00,4,1519.96,13,5,4,4,544,13,Champions
13151,2011-02-17 12:29:00,1,867.47,295,1,1,4,114,6,Endormis
13153,2011-12-04 12:14:00,1,486.22,5,5,1,3,513,9,Nouveaux prometteurs
13155,2011-11-06 15:41:00,4,890.76,32,4,4,4,444,12,Champions
13157,2011-10-21 13:50:00,4,1673.22,48,3,4,4,344,11,Fidèles
13158,2011-09-06 11:58:00,4,1201.06,94,2,4,4,244,10,Fidèles
13159,2011-12-01 11:20:00,4,1354.45,8,5,4,4,544,13,Champions
13160,2011-11-17 13:07:00,1,91.8,21,4,1,1,411,6,Nouveaux prometteurs
13161,2011-01-30 14:03:00,1,95.75,312,1,1,1,111,3,Endormis
13162,2011-08-09 15:59:00,4,1648.49,121,2,4,4,244,10,Fidèles
13165,2011-10-24 15:05:00,2,1021.48,45,3,2,4,324,9,Occasionnels
13166,2011-03-01 15:16:00,1,397.3,282,1,1,2,112,4,Endormis
13167,2011-11-21 12:24:00,4,664.38,18,4,4,3,443,11,Fidèles
13168,2011-11-03 12:56:00,4,1179.94,35,3,4,4,344,11,Fidèles
13169,2011-10-07 12:11:00,2,406.88,63,3,2,2,322,7,Occasionnels
13170,2011-11-13 12:19:00,1,116.00999999999999,26,4,1,1,411,6,Nouveaux prometteurs
13171,2011-11-18 10:27:00,3,285.36,21,4,3,2,432,9,Moyens
13173,2011-12-05 15:51:00,2,353.65000000000003,3,5,2,2,522,9,Nouveaux prometteurs
13174,2011-11-23 14:35:00,3,2332.78,15,4,3,5,435,12,Moyens
13176,2011-10-24 15:43:00,1,450.99,45,3,1,3,313,7,Occasionnels
13177,2011-10-06 09:56:00,1,282.45,64,3,1,2,312,6,Occasionnels
13178,2011-11-13 16:14:00,11,5725.47,25,4,5,5,455,14,Champions
13182,2011-10-25 13:46:00,1,121.18,44,3,1,1,311,5,Occasionnels
13183,2011-12-02 10:30:00,9,3940.78,7,5,5,5,555,15,Champions
13184,2011-11-25 12:02:00,10,1654.44,14,4,5,4,454,13,Champions
13185,2011-03-17 11:56:00,1,71.4,267,1,1,1,111,3,Endormis
13186,2011-10-31 11:40:00,3,1565.94,39,3,3,4,334,10,Moyens
13187,2011-01-06 18:57:00,1,177.87,336,1,1,1,111,3,Endormis
13188,2011-11-28 15:28:00,1,99.6,10,5,1,1,511,7,Nouveaux prometteurs
13189,2011-11-21 10:39:00,2,260.68,18,4,2,2,422,8,Nouveaux prometteurs
13192,2011-09-05 14:13:00,2,875.04,94,2,2,4,224,8,Endormis
13193,2011-10-09 14:30:00,1,100.92999999999999,60,3,1,1,311,5,Occasionnels
13194,2011-07-27 09:01:00,1,60.7,135,2,1,1,211,4,Endormis
13196,2011-11-28 13:54:00,4,1704.03,10,5,4,4,544,13,Champions
13198,2011-11-29 15:17:00,6,3287.69,9,5,5,5,555,15,Champions
13199,2011-12-06 12:30:00,37,8602.52,3,5,5,5,555,15,Champions
13200,2011-11-20 15:35:00,4,783.79,18,4,4,3,443,11,Fidèles
13203,2011-11-30 10:45:00,4,819.5600000000001,9,5,4,3,543,12,Fidèles
13207,2011-11-24 14:52:00,2,250.26000000000002,14,4,2,2,422,8,Nouveaux prometteurs
13208,2011-10-12 09:54:00,6,1177.05,58,3,5,4,354,12,Fidèles
13209,2011-11-09 13:54:00,8,5467.86,29,4,5,5,455,14,Champions
13210,2011-09-07 08:18:00,1,353.48,93,2,1,2,212,5,Endormis
13211,2011-11-29 14:43:00,3,1197.42,9,5,3,4,534,12,Moyens
13212,2011-11-20 12:40:00,3,585.88,19,4,3,3,433,10,Moyens
13213,2011-10-14 11:42:00,5,1410.98,56,3,4,4,344,11,Fidèles
13216,2011-03-17 12:18:00,1,333.74,267,1,1,2,112,4,Endormis
13217,2011-08-09 15:32:00,3,533.98,121,2,3,3,233,8,À risque
13218,2011-08-04 16:59:00,1,62.64,126,2,1,1,211,4,Endormis
13220,2011-09-22 13:38:00,4,506.04,77,2,4,3,243,9,Fidèles
13221,2011-04-13 16:58:00,2,578.6600000000001,239,1,2,3,123,6,Endormis
13223,2011-05-23 13:03:00,2,163.2,199,1,2,1,121,4,Endormis
13224,2011-10-10 14:55:00,2,2070.95,59,3,2,5,325,10,Occasionnels
13225,2011-12-06 13:29:00,7,6463.84,2,5,5,5,555,15,Champions
13226,2011-03-11 14:35:00,1,85.51,272,1,1,1,111,3,Endormis
13227,2011-05-22 11:47:00,1,257.7,201,1,1,2,112,4,Endormis
13228,2011-09-19 14:28:00,1,358.0,80,2,1,2,212,5,Endormis
13229,2011-04-28 12:07:00,1,139.05,225,1,1,1,111,3,Endormis
13230,2011-12-05 16:03:00,14,2361.12,3,5,5,5,555,15,Champions
13232,2011-11-27 10:39:00,7,1080.5,12,5,5,4,554,14,Champions
13233,2011-09-26 13:25:00,2,605.12,73,2,2,3,223,7,Endormis
13235,2011-05-11 17:13:00,1,946.1700000000001,211,1,1,4,114,6,Endormis
13236,2011-11-15 12:50:00,2,657.5500000000001,24,4,2,3,423,9,Nouveaux prometteurs
13238,2011-11-22 15:37:00,4,597.6800000000001,16,4,4,3,443,11,Fidèles
13239,2011-03-23 10:25:00,1,329.56,261,1,1,2,112,4,Endormis
13240,2011-09-04 14:08:00,4,616.7,95,2,4,3,243,9,Fidèles
13242,2011-08-19 12:53:00,3,270.40000000000003,111,2,3,2,232,7,Moyens
13243,2011-05-20 13:14:00,1,480.02000000000004,202,1,1,3,113,5,Endormis
13244,2011-09-08 11:46:00,1,94.79,92,2,1,1,211,4,Endormis
13245,2011-10-20 11:40:00,1,259.85,50,3,1,2,312,6,Occasionnels
13246,2011-11-21 16:50:00,6,1911.8,17,4,5,5,455,14,Champions
13247,2011-11-22 10:59:00,4,501.12,17,4,4,3,443,11,Fidèles
13248,2011-08-07 12:40:00,2,452.93,124,2,2,3,223,7,Endormis
